Row_ID,Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
3387,2015-10-20,2015-10-22,First Class,Consumer,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,24.56,2,0,11.54
3388,2015-10-20,2015-10-24,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,Nu-Dell Oak Frame,74.76,7,0,23.92
3389,2015-10-20,2015-10-24,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,SAFCO PlanMaster Boards 60w x 37-1/2d White Melamine,364.78,3,0.2,27.36
3390,2015-10-22,2015-10-26,Standard Class,Consumer,Bloomington,Illinois,Central,Office Supplies,Binders,GBC Instant Report Kit,5.18,4,0.8,-7.76
3391,2015-10-22,2015-10-26,Second Class,Consumer,Hollywood,Florida,South,Office Supplies,Storage,Eldon Simplefile Box Office,9.95,1,0.2,1
3392,2015-10-23,2015-10-27,Second Class,Consumer,San Diego,California,West,Technology,Accessories,Maxell DVD-RAM Discs,148.32,9,0,63.78
3393,2015-10-23,2015-10-27,Second Class,Consumer,San Diego,California,West,Furniture,Chairs,Global Leather and Oak Executive Chair Black,240.78,1,0.2,27.09
3394,2015-10-23,2015-10-27,Second Class,Consumer,San Diego,California,West,Furniture,Chairs,Global Chrome Stack Chair,191.97,7,0.2,16.8
3395,2015-10-23,2015-10-27,Second Class,Consumer,San Diego,California,West,Office Supplies,Paper,Xerox 196,11.56,2,0,5.66
3396,2015-10-23,2015-10-27,Second Class,Consumer,San Diego,California,West,Office Supplies,Envelopes,Redi-Strip 10 Envelopes 4 1/8 x 9 1/2,11.8,4,0,5.66
3397,2015-10-23,2015-10-27,Second Class,Consumer,San Diego,California,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.35,3,0.2,42.12
3398,2015-10-23,2015-10-23,Same Day,Consumer,Lakeland,Florida,South,Technology,Phones,Mediabridge Sport Armband iPhone 5s,55.94,7,0.2,-13.29
3399,2015-10-23,2015-10-23,Same Day,Consumer,Lakeland,Florida,South,Office Supplies,Art,Sanford Liquid Accent Highlighters,10.69,2,0.2,2.27
3400,2015-10-23,2015-10-23,Same Day,Consumer,Lakeland,Florida,South,Technology,Phones,SKILCRAFT Telephone Shoulder Rest 2 x 6.5 x 2.5 Black,11.82,2,0.2,1.03
3401,2015-10-23,2015-10-28,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,Avery Non-Stick Binders,3.59,1,0.2,1.12
3402,2015-10-23,2015-10-26,First Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 212,36.29,7,0.2,12.7
3403,2015-10-23,2015-10-26,First Class,Consumer,Houston,Texas,Central,Technology,Phones,Jabra SPEAK 410,150.38,2,0.2,15.04
3404,2015-10-23,2015-10-28,Standard Class,Consumer,Lubbock,Texas,Central,Office Supplies,Paper,TOPS 4 x 6 Fluorescent Color Memo Sheets 500 Sheets per Pack,60.74,8,0.2,20.5
3405,2015-10-23,2015-10-28,Standard Class,Consumer,Lubbock,Texas,Central,Technology,Copiers,Canon PC-428 Personal Copier,479.98,3,0.2,161.99
3406,2015-10-23,2015-10-28,Standard Class,Consumer,Lubbock,Texas,Central,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08,1,0.8,-10.34
3407,2015-10-24,2015-10-30,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1999,15.55,3,0.2,5.44
3408,2015-10-24,2015-10-30,Standard Class,Corporate,Houston,Texas,Central,Furniture,Tables,KI Conference Tables,347.36,7,0.3,-69.47
3409,2015-10-24,2015-10-30,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 2,10.37,2,0.2,3.63
3410,2015-10-24,2015-10-29,Standard Class,Home Office,San Antonio,Texas,Central,Office Supplies,Binders,Avery Non-Stick Binders,3.59,4,0.8,-6.29
3411,2015-10-24,2015-10-27,First Class,Home Office,Oakland,California,West,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,454.27,8,0.2,-73.82
3412,2015-10-25,2015-10-30,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0,16.32
3413,2015-10-25,2015-10-30,Standard Class,Consumer,San Francisco,California,West,Furniture,Tables,Balt Solid Wood Rectangular Table,253.18,3,0.2,-31.65
3414,2015-10-25,2015-10-30,Standard Class,Corporate,Newark,Delaware,East,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,1,0,41.34
3415,2015-10-25,2015-10-30,Standard Class,Corporate,Newark,Delaware,East,Furniture,Chairs,Iceberg Nesting Folding Chair 19w x 6d x 43h,291.1,5,0,75.69
3416,2015-10-25,2015-10-27,Second Class,Consumer,Sparks,Nevada,West,Office Supplies,Art,Newell 319,79.36,4,0,23.81
3417,2015-10-25,2015-10-25,Same Day,Corporate,Denver,Colorado,West,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.34,8,0.2,-29.12
3418,2015-10-26,2015-10-30,Standard Class,Corporate,Rancho Cucamonga,California,West,Office Supplies,Labels,Avery 507,5.76,2,0,2.65
3419,2015-10-26,2015-10-30,Second Class,Corporate,Peoria,Arizona,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.58,2,0.2,9.24
3420,2015-10-26,2015-10-30,Second Class,Corporate,Peoria,Arizona,West,Technology,Phones,Plantronics MX500i Earset,68.72,2,0.2,-14.6
3421,2015-10-26,2015-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Labels,Avery 477,146.54,6,0.2,47.63
3422,2015-10-26,2015-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Paper,Xerox 1914,131.9,3,0.2,47.82
3423,2015-10-26,2015-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.88,5,0.2,20.39
3424,2015-10-26,2015-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.3,7,0.7,-10.49
3425,2015-10-26,2015-11-01,Standard Class,Corporate,Springfield,Oregon,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.64,10,0.2,-161.69
3426,2015-10-28,2015-11-03,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,10.67,1,0,4.91
3427,2015-10-28,2015-11-03,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Storage,Portable Personal File Box,36.63,3,0,9.89
3428,2015-10-28,2015-11-03,Standard Class,Consumer,Henderson,Kentucky,South,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0,9.16
3429,2015-10-28,2015-11-03,Standard Class,Consumer,Henderson,Kentucky,South,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0,12.91
3430,2015-10-29,2015-11-02,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1898,33.4,5,0,16.03
3431,2015-10-29,2015-11-02,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Strathmore 10 Envelopes Ultimate White,210.84,4,0,103.31
3432,2015-10-30,2015-11-01,Second Class,Home Office,Detroit,Michigan,Central,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.98
3433,2015-10-30,2015-11-02,Second Class,Corporate,Denver,Colorado,West,Technology,Machines,Lexmark S315 Color Inkjet Printer,59.99,2,0.7,-46
3434,2015-10-30,2015-11-02,Second Class,Corporate,Denver,Colorado,West,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.99,1,0.2,165
3435,2015-10-30,2015-11-02,Second Class,Corporate,Denver,Colorado,West,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,87.96,5,0.2,30.79
3436,2015-10-30,2015-11-02,Second Class,Corporate,Denver,Colorado,West,Furniture,Furnishings,Eldon Regeneration Recycled Desk Accessories Black,15.49,4,0.2,3.68
3437,2015-10-30,2015-11-02,First Class,Consumer,Virginia Beach,Virginia,South,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,182.91,3,0,53.04
3438,2015-10-30,2015-10-30,Same Day,Corporate,New York City,New York,East,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,4,0,269.31
3439,2015-10-31,2015-11-06,Standard Class,Corporate,Redlands,California,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.71
3440,2015-10-31,2015-11-04,Standard Class,Home Office,Jackson,Michigan,Central,Office Supplies,Supplies,Acme 10 Easy Grip Assistive Scissors,70.12,4,0,21.04
3441,2015-10-31,2015-11-02,Second Class,Consumer,Buffalo,New York,East,Office Supplies,Art,Design Ebony Sketching Pencil,2.78,2,0,0.72
3442,2015-10-31,2015-11-02,Second Class,Consumer,Buffalo,New York,East,Office Supplies,Envelopes,Blue String-Tie & Button Interoffice Envelopes 10 x 13,79.96,2,0,35.98
3443,2015-10-31,2015-11-04,Second Class,Corporate,Salinas,California,West,Office Supplies,Binders,Prestige Round Ring Binders,9.73,2,0.2,3.28
3444,2015-10-31,2015-11-04,Second Class,Corporate,Salinas,California,West,Office Supplies,Envelopes,Redi-Strip 10 Envelopes 4 1/8 x 9 1/2,14.75,5,0,7.08
3445,2015-10-31,2015-11-04,Second Class,Corporate,Salinas,California,West,Office Supplies,Binders,Acco Four Pocket Poly Ring Binder with Label Holder Smoke 1,29.8,5,0.2,9.31
3446,2015-10-31,2015-11-04,Second Class,Corporate,Salinas,California,West,Office Supplies,Labels,Avery 4027 File Folder Labels for Dot Matrix Printers 5000 Labels per Box White,427.42,14,0,196.61
3447,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Office Supplies,Paper,Xerox 191,19.98,1,0,9.39
3448,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.35,3,0.2,124.49
3449,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Office Supplies,Art,Newell 308,5.04,3,0,1.26
3450,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,17.45,5,0,8.03
3451,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Furniture,Chairs,Global Fabric Managers Chair Dark Gray,323.14,4,0.2,20.2
3452,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,0,8.02
3453,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Technology,Phones,Polycom SoundStation2 EX Conference phone,1295.84,4,0.2,145.78
3454,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Office Supplies,Storage,Mobile Personal File Cube,46.84,2,0,12.65
3455,2015-10-31,2015-10-31,Same Day,Consumer,Redlands,California,West,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,425.83,1,0.15,20.04
3456,2015-11-01,2015-11-03,First Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.09
3457,2015-11-01,2015-11-03,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Brites Rubber Bands 1 1/2 oz. Box,3.17,2,0.2,-0.71
3458,2015-11-01,2015-11-06,Standard Class,Corporate,New York City,New York,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95,1,0,1.34
3459,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,13.52,4,0,6.22
3460,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Ridgewood Wall Clock,259.7,5,0,106.48
3461,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Technology,Phones,Plantronics MX500i Earset,42.95,1,0,1.29
3462,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.97
3463,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,503.96,4,0,125.99
3464,2015-11-01,2015-11-04,First Class,Consumer,Salem,Oregon,West,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.77
3465,2015-11-01,2015-11-08,Standard Class,Consumer,Conway,Arkansas,South,Furniture,Tables,Iceberg OfficeWorks 42 Round Tables,301.96,2,0,45.29
3466,2015-11-01,2015-11-03,Second Class,Consumer,New York City,New York,East,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,327.56,4,0.1,21.84
3467,2015-11-01,2015-11-05,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.16,2,0.1,13.68
3468,2015-11-02,2015-11-06,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,Bevis Round Bullnose 29 High Table Top,1038.84,5,0.2,51.94
3469,2015-11-02,2015-11-02,Same Day,Consumer,Seattle,Washington,West,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,0,49.27
3470,2015-11-02,2015-11-07,Standard Class,Consumer,Troy,New York,East,Furniture,Chairs,Global Armless Task Chair Royal Blue,109.76,2,0.1,8.54
3471,2015-11-02,2015-11-06,Standard Class,Consumer,San Diego,California,West,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,6,0,33.94
3472,2015-11-02,2015-11-06,Standard Class,Consumer,San Diego,California,West,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.49,7,0.2,41.12
3473,2015-11-02,2015-11-06,Standard Class,Consumer,San Diego,California,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.95,3,0.2,4.18
3474,2015-11-02,2015-11-06,Standard Class,Consumer,San Diego,California,West,Furniture,Bookcases,OSullivan Living Dimensions 3-Shelf Bookcases,512.5,3,0.15,-30.15
3475,2015-11-02,2015-11-04,First Class,Home Office,New York City,New York,East,Furniture,Chairs,Hon Olson Stacker Chairs,2621.32,11,0.1,553.39
3476,2015-11-02,2015-11-07,Standard Class,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.37,7,0.8,-47
3477,2015-11-02,2015-11-07,Standard Class,Corporate,San Antonio,Texas,Central,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.7,2,0.2,38.78
3478,2015-11-02,2015-11-05,First Class,Consumer,Chesapeake,Virginia,South,Office Supplies,Appliances,Eureka Hand Vacuum Bagless,197.72,4,0,55.36
3479,2015-11-03,2015-11-07,Standard Class,Home Office,Los Angeles,California,West,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.85,7,0.2,106.12
3480,2015-11-03,2015-11-07,Standard Class,Home Office,Los Angeles,California,West,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0,37.79
3481,2015-11-03,2015-11-07,Standard Class,Home Office,Los Angeles,California,West,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0,16.61
3482,2015-11-03,2015-11-10,Standard Class,Corporate,Haltom City,Texas,Central,Office Supplies,Envelopes,10 Gummed Flap White Envelopes 100/Box,6.61,2,0.2,2.15
3483,2015-11-03,2015-11-05,First Class,Corporate,Long Beach,New York,East,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1,209.27
3484,2015-11-05,2015-11-09,Standard Class,Corporate,Monroe,North Carolina,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,207,3,0.2,25.88
3485,2015-11-05,2015-11-09,Standard Class,Consumer,Coral Springs,Florida,South,Office Supplies,Appliances,Belkin 325VA UPS Surge Protector 6,387.14,4,0.2,24.2
3486,2015-11-05,2015-11-11,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,Wilson Jones 1 Hanging DublLock Ring Binders,25.34,6,0.2,8.87
3487,2015-11-05,2015-11-09,Standard Class,Consumer,Quincy,Illinois,Central,Office Supplies,Labels,Avery 476,19.82,6,0.2,6.44
3488,2015-11-05,2015-11-05,Same Day,Consumer,San Francisco,California,West,Office Supplies,Storage,Hanging Personal Folder File,62.8,4,0,15.7
3489,2015-11-05,2015-11-05,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Binders,Avery Trapezoid Ring Binder 3 Capacity Black 1040 sheets,98.35,3,0.2,35.65
3490,2015-11-05,2015-11-08,First Class,Consumer,Lakewood,Ohio,East,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3,0.7,-5.53
3491,2015-11-05,2015-11-08,First Class,Consumer,Lakewood,Ohio,East,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4,0.2,2.04
3492,2015-11-06,2015-11-09,First Class,Consumer,Scottsdale,Arizona,West,Office Supplies,Envelopes,Redi-Strip 10 Envelopes 4 1/8 x 9 1/2,7.08,3,0.2,2.48
3493,2015-11-06,2015-11-09,First Class,Consumer,Scottsdale,Arizona,West,Office Supplies,Binders,UniKeep View Case Binders,4.4,3,0.7,-3.52
3494,2015-11-07,2015-11-09,Second Class,Corporate,Los Angeles,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,190.72,1,0.2,11.92
3495,2015-11-07,2015-11-10,Second Class,Corporate,Newark,Delaware,East,Office Supplies,Fasteners,Rubber Band Ball,26.18,7,0,0.52
3496,2015-11-07,2015-11-10,Second Class,Corporate,Newark,Delaware,East,Office Supplies,Paper,Loose Memo Sheets,7.3,2,0,3.43
3497,2015-11-07,2015-11-11,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,White Envelopes White Envelopes with Clear Poly Window,24.4,2,0.2,7.93
3498,2015-11-07,2015-11-09,Second Class,Consumer,Burlington,Vermont,East,Furniture,Chairs,Safco Contoured Stacking Chairs,715.2,3,0,178.8
3499,2015-11-07,2015-11-11,Standard Class,Corporate,Miami,Florida,South,Office Supplies,Binders,Avery Hanging File Binders,16.15,9,0.7,-12.92
3500,2015-11-07,2015-11-11,Standard Class,Corporate,Miami,Florida,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.49,5,0.7,-1031.54
3501,2015-11-07,2015-11-13,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1886,76.64,2,0.2,26.82
3502,2015-11-07,2015-11-12,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,Lumber Crayons,23.64,3,0.2,5.32
3503,2015-11-07,2015-11-12,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,Gould Plastics 9-Pocket Panel Bin 18-3/8w x 5-1/4d x 20-1/2h Black,84.78,2,0.2,-16.96
3504,2015-11-07,2015-11-12,Standard Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.45
3505,2015-11-07,2015-11-12,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10,0.8,-51.3
3506,2015-11-07,2015-11-12,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.65,2,0.2,-28.87
3507,2015-11-07,2015-11-12,Standard Class,Consumer,Houston,Texas,Central,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.59
3508,2015-11-08,2015-11-14,Standard Class,Consumer,Franklin,Massachusetts,East,Office Supplies,Art,American Pencil,11.65,5,0,3.38
3509,2015-11-08,2015-11-10,Second Class,Home Office,San Diego,California,West,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5,1,0,2.4
3510,2015-11-08,2015-11-10,Second Class,Home Office,San Diego,California,West,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0,66.95
3511,2015-11-08,2015-11-14,Standard Class,Consumer,West Jordan,Utah,West,Office Supplies,Fasteners,Alliance Rubber Bands,5.04,3,0,0.2
3512,2015-11-08,2015-11-14,Standard Class,Consumer,West Jordan,Utah,West,Office Supplies,Paper,Xerox 1988,92.94,3,0,41.82
3513,2015-11-08,2015-11-14,Standard Class,Consumer,West Jordan,Utah,West,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock,66.69,3,0,22.01
3514,2015-11-08,2015-11-14,Standard Class,Consumer,West Jordan,Utah,West,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68,5,0.2,28.65
3515,2015-11-08,2015-11-13,Standard Class,Consumer,New York City,New York,East,Office Supplies,Binders,Storex Dura Pro Binders,52.27,11,0.2,17.64
